abrangencia,tipo_abrangencia,ano,sexo,cor_raca,ocupacao,codigo_ocupacao,descricao_ocupacao,nivel_ocupacao,ocupacao_norm,pessoas,rendimento_medio_reais,rendimento_mediano_reais
Brasil,Brasil,2022,Total,Parda,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,38575,1952.51,1500.0
Brasil,Brasil,2022,Total,Indígena,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,653,2083.38,1680.0
Brasil,Brasil,2022,Homens,Total,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,58235,2213.27,1700.0
Brasil,Brasil,2022,Homens,Branca,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,22605,2684.73,2000.0
Brasil,Brasil,2022,Homens,Preta,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,8802,1915.62,1516.0
Brasil,Brasil,2022,Homens,Amarela,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,158,3294.69,2400.0
Brasil,Brasil,2022,Homens,Parda,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,26229,1901.15,1500.0
Brasil,Brasil,2022,Homens,Indígena,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,429,2165.79,1800.0
Brasil,Brasil,2022,Mulheres,Total,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,31503,2604.24,1700.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,15227,3180.6,2000.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,3529,2057.31,1500.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,177,2634.21,2600.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,12346,2061.63,1500.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.1 Trabalhadores do serviço direto aos passageiros,5.1.1,Trabalhadores do serviço direto aos passageiros,3,trabalhadores_do_servico_direto_aos_passageiros,224,1925.67,1500.0
Brasil,Brasil,2022,Total,Total,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,11372,4994.27,5000.0
Brasil,Brasil,2022,Total,Branca,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,7779,5364.26,5000.0
Brasil,Brasil,2022,Total,Preta,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,846,4262.05,3200.0
Brasil,Brasil,2022,Total,Amarela,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,67,3673.51,1800.0
Brasil,Brasil,2022,Total,Parda,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,2615,4168.91,3500.0
Brasil,Brasil,2022,Total,Indígena,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,66,4812.32,5000.0
Brasil,Brasil,2022,Homens,Total,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,4004,5068.73,5000.0
Brasil,Brasil,2022,Homens,Branca,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,2492,5656.78,5001.0
Brasil,Brasil,2022,Homens,Preta,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,338,4034.19,2400.0
Brasil,Brasil,2022,Homens,Amarela,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,46,3861.17,1800.0
Brasil,Brasil,2022,Homens,Parda,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,1084,4110.69,3000.0
Brasil,Brasil,2022,Homens,Indígena,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,44,4562.41,5000.0
Brasil,Brasil,2022,Mulheres,Total,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,7368,4953.82,5000.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,5286,5226.35,5000.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,508,4413.72,4000.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,21,3259.63,5000.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,1531,4210.11,4000.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.1.1 Auxiliares de serviço de bordo,5.1.1.1,Auxiliares de serviço de bordo,4,auxiliares_de_servico_de_bordo,22,5300.0,5300.0
Brasil,Brasil,2022,Total,Total,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,56628,1742.76,1500.0
Brasil,Brasil,2022,Total,Branca,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,20270,1899.15,1600.0
Brasil,Brasil,2022,Total,Preta,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,9104,1710.04,1500.0
Brasil,Brasil,2022,Total,Amarela,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,93,2143.67,2000.0
Brasil,Brasil,2022,Total,Parda,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,26897,1636.57,1500.0
Brasil,Brasil,2022,Total,Indígena,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,251,1511.24,1680.0
Brasil,Brasil,2022,Homens,Total,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,40103,1801.15,1600.0
Brasil,Brasil,2022,Homens,Branca,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,14384,1998.42,1800.0
Brasil,Brasil,2022,Homens,Preta,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,6768,1717.94,1500.0
Brasil,Brasil,2022,Homens,Amarela,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,47,2000.0,2000.0
Brasil,Brasil,2022,Homens,Parda,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,18801,1679.79,1500.0
Brasil,Brasil,2022,Homens,Indígena,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,90,1735.22,1800.0
Brasil,Brasil,2022,Mulheres,Total,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,16525,1601.06,1400.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,5886,1656.57,1500.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,2336,1687.17,1400.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,46,2289.84,1700.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,8096,1536.2,1300.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.1.2 Fiscais e cobradores de transportes públicos,5.1.1.2,Fiscais e cobradores de transportes públicos,4,fiscais_e_cobradores_de_transportes_publicos,161,1386.69,1212.0
Brasil,Brasil,2022,Total,Total,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,21738,2550.68,2000.0
Brasil,Brasil,2022,Total,Branca,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,9783,2953.72,2000.0
Brasil,Brasil,2022,Total,Preta,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,2382,2078.4,1500.0
Brasil,Brasil,2022,Total,Amarela,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,174,3093.69,2600.0
Brasil,Brasil,2022,Total,Parda,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,9063,2250.72,1500.0
Brasil,Brasil,2022,Total,Indígena,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,336,1973.09,1500.0
Brasil,Brasil,2022,Homens,Total,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,14129,2573.89,2000.0
Brasil,Brasil,2022,Homens,Branca,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,5729,3114.98,2000.0
Brasil,Brasil,2022,Homens,Preta,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,1695,2282.63,1500.0
Brasil,Brasil,2022,Homens,Amarela,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,65,3829.55,3000.0
Brasil,Brasil,2022,Homens,Parda,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,6344,2179.76,1500.0
Brasil,Brasil,2022,Homens,Indígena,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,295,1941.72,1500.0
Brasil,Brasil,2022,Mulheres,Total,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,7610,2507.61,2000.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,4054,2725.84,2000.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,686,1573.9,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,110,2659.59,2600.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,2719,2416.31,1500.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.1.3 Guias de turismo,5.1.1.3,Guias de turismo,4,guias_de_turismo,41,2201.22,3001.0
Brasil,Brasil,2022,Total,Total,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,1339650,1667.5,1300.0
Brasil,Brasil,2022,Total,Branca,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,501002,1862.22,1500.0
Brasil,Brasil,2022,Total,Preta,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,191303,1541.03,1215.0
Brasil,Brasil,2022,Total,Amarela,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,5348,2405.15,1600.0
Brasil,Brasil,2022,Total,Parda,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,633328,1548.72,1212.0
Brasil,Brasil,2022,Total,Indígena,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,8394,1413.02,1212.0
Brasil,Brasil,2022,Homens,Total,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,241398,2012.15,1500.0
Brasil,Brasil,2022,Homens,Branca,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,92102,2268.46,1800.0
Brasil,Brasil,2022,Homens,Preta,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,34805,1815.6,1500.0
Brasil,Brasil,2022,Homens,Amarela,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,1996,2853.93,2000.0
Brasil,Brasil,2022,Homens,Parda,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,111259,1847.1,1500.0
Brasil,Brasil,2022,Homens,Indígena,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,1082,1958.1,1404.0
Brasil,Brasil,2022,Mulheres,Total,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,1098252,1591.75,1235.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,408900,1770.71,1400.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,156497,1479.97,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,3352,2137.97,1500.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,522068,1485.13,1212.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.2 Cozinheiros,5.1.2,Cozinheiros,3,cozinheiros,7312,1332.34,1212.0
Brasil,Brasil,2022,Total,Total,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,1339650,1667.5,1300.0
Brasil,Brasil,2022,Total,Branca,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,501002,1862.22,1500.0
Brasil,Brasil,2022,Total,Preta,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,191303,1541.03,1215.0
Brasil,Brasil,2022,Total,Amarela,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,5348,2405.15,1600.0
Brasil,Brasil,2022,Total,Parda,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,633328,1548.72,1212.0
Brasil,Brasil,2022,Total,Indígena,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,8394,1413.02,1212.0
Brasil,Brasil,2022,Homens,Total,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,241398,2012.15,1500.0
Brasil,Brasil,2022,Homens,Branca,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,92102,2268.46,1800.0
Brasil,Brasil,2022,Homens,Preta,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,34805,1815.6,1500.0
Brasil,Brasil,2022,Homens,Amarela,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,1996,2853.93,2000.0
Brasil,Brasil,2022,Homens,Parda,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,111259,1847.1,1500.0
Brasil,Brasil,2022,Homens,Indígena,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,1082,1958.1,1404.0
Brasil,Brasil,2022,Mulheres,Total,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,1098252,1591.75,1235.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,408900,1770.71,1400.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,156497,1479.97,1212.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,3352,2137.97,1500.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,522068,1485.13,1212.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.2.0 Cozinheiros,5.1.2.0,Cozinheiros,4,cozinheiros,7312,1332.34,1212.0
Brasil,Brasil,2022,Total,Total,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,544626,1472.01,1212.0
Brasil,Brasil,2022,Total,Branca,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,208156,1635.74,1300.0
Brasil,Brasil,2022,Total,Preta,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,72477,1363.31,1212.0
Brasil,Brasil,2022,Total,Amarela,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,1759,1753.24,1500.0
Brasil,Brasil,2022,Total,Parda,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,259854,1370.63,1212.0
Brasil,Brasil,2022,Total,Indígena,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,2242,1246.68,1212.0
Brasil,Brasil,2022,Homens,Total,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,333972,1609.95,1300.0
Brasil,Brasil,2022,Homens,Branca,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,131216,1771.57,1500.0
Brasil,Brasil,2022,Homens,Preta,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,43726,1493.8,1212.0
Brasil,Brasil,2022,Homens,Amarela,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,1068,1870.26,1500.0
Brasil,Brasil,2022,Homens,Parda,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,156459,1506.33,1212.0
Brasil,Brasil,2022,Homens,Indígena,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,1386,1372.46,1212.0
Brasil,Brasil,2022,Mulheres,Total,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,210653,1253.33,1212.0
Brasil,Brasil,2022,Mulheres,Branca,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,76940,1404.1,1212.0
Brasil,Brasil,2022,Mulheres,Preta,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,28751,1164.84,1200.0
Brasil,Brasil,2022,Mulheres,Amarela,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,691,1572.28,1212.0
Brasil,Brasil,2022,Mulheres,Parda,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,103395,1165.29,1200.0
Brasil,Brasil,2022,Mulheres,Indígena,5.1.3 Garçons e atendentes de bar,5.1.3,Garçons e atendentes de bar,3,garcons_e_atendentes_de_bar,856,1042.94,1100.0
